"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"260066",8992250,"01/30/2013 07:00:00 PM","060XX S ARTESIAN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161034,1864521,2013,41.7839298170346,-87.685134177129,"(41.78392981703465, -87.68513417712899)"
"260074",8991020,"01/30/2013 06:50:00 PM","021XX W GRAND AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1161713,1903492,2013,41.8908564032679,-87.681560496621,"(41.89085640326792, -87.68156049662102)"
"260136",8990911,"01/30/2013 05:30:00 PM","045XX S HERMITAGE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165397,1874701,2013,41.8117735926312,-87.6688492372861,"(41.81177359263124, -87.66884923728612)"
"260142",8991021,"01/30/2013 05:15:00 PM","029XX S BONAPARTE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1167778,1884875,2013,41.8396412345148,-87.6598232744253,"(41.839641234514765, -87.65982327442528)"
"260193",8990827,"01/30/2013 04:09:00 PM","023XX W DIVISION ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1160498,1907882,2013,41.9029281630584,-87.6859009190129,"(41.90292816305842, -87.68590091901291)"
"260254",8991010,"01/30/2013 02:45:00 PM","097XX S GREENWOOD AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1185307,1840358,2013,41.7170875136559,-87.5968993141994,"(41.717087513655905, -87.59689931419943)"
"260507",8990895,"01/30/2013 09:00:00 AM","013XX N LARAMIE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1141491,1908645,2013,41.9053943348066,-87.7556990528893,"(41.90539433480663, -87.75569905288933)"
"260658",9098370,"01/30/2013 01:00:00 AM","024XX W MADISON ST","OFFENSE INVOLVING CHILDREN","POS: PORNOGRAPHIC PRINT",1160357,1899988,2013,41.8812692761139,-87.6866373822797,"(41.881269276113905, -87.68663738227967)"
"260686",8990693,"01/30/2013 12:00:00 AM","036XX W 66TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1153237,1860641,2013,41.7734402402001,-87.7138236226781,"(41.77344024020007, -87.71382362267812)"
"260838",8994617,"01/29/2013 08:30:00 PM","046XX N SHERIDAN RD","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1168742,1931180,2013,41.9666842467539,-87.6549420993269,"(41.96668424675386, -87.65494209932686)"
"260840",8990665,"01/29/2013 08:30:00 PM","112XX S AVENUE H","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1202919,1830753,2013,41.6902991114747,-87.5327227308423,"(41.69029911147474, -87.53272273084232)"
"260918",9030620,"01/29/2013 07:00:00 PM","092XX S ADA ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1168998,1843264,2013,41.7254293003381,-87.6565482534982,"(41.72542930033813, -87.65654825349817)"
"260994",8993103,"01/29/2013 05:30:00 PM","066XX W DEVON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1130543,1942112,2013,41.9974267372098,-87.7951434222961,"(41.997426737209814, -87.79514342229615)"
"261070",8991521,"01/29/2013 04:00:00 PM","017XX N HUMBOLDT BLVD","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1156142,1911492,2013,41.9129234095397,-87.7018037454202,"(41.91292340953967, -87.70180374542015)"
"261275",9007159,"01/29/2013 12:00:00 PM","085XX S RACINE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1169780,1847937,2013,41.7382357753628,-87.6535485648158,"(41.73823577536279, -87.65354856481581)"
"261317",8988786,"01/29/2013 11:06:00 AM","032XX N ALBANY AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1155103,1921525,2013,41.9404756777105,-87.7053508522532,"(41.94047567771054, -87.70535085225322)"
"262069",9405250,"01/28/2013 02:09:00 PM","012XX S DAMEN AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1163201,1894244,2013,41.865447950794,-87.6763558061365,"(41.86544795079404, -87.67635580613653)"
"262286",8987349,"01/28/2013 10:00:00 AM","020XX N KEDZIE AVE","OFFENSE INVOLVING CHILDREN","CONTRIBUTE CRIM DELINQUENCY JUVENILE",1154752,1913493,2013,41.9184422940888,-87.7068565981683,"(41.91844229408879, -87.70685659816832)"
"262498",8987549,"01/27/2013 11:45:00 PM","017XX W ARTHUR AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1163609,1943442,2013,42.00044156359,-87.6734679629404,"(42.00044156358996, -87.67346796294044)"
"262608",8987837,"01/27/2013 08:00:00 PM","070XX S ABERDEEN ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1170246,1857886,2013,41.7655270380362,-87.6515524062242,"(41.76552703803623, -87.65155240622421)"
"262645",8986215,"01/27/2013 07:00:00 PM","063XX S LECLAIRE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1143659,1861656,2013,41.7764095424439,-87.7489096627203,"(41.776409542443865, -87.7489096627203)"
"262671",8986297,"01/27/2013 06:12:00 PM","035XX W PALMER ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152272,1914351,2013,41.9208460726686,-87.7159456708992,"(41.92084607266855, -87.71594567089925)"
"262688",8997963,"01/27/2013 06:00:00 PM","041XX W BELLE PLAINE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1148243,1926891,2013,41.9553355509309,-87.7304251693973,"(41.955335550930904, -87.73042516939726)"
"262766",8986200,"01/27/2013 03:00:00 PM","065XX S KENWOOD AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1186160,1861655,2013,41.7755085617457,-87.593104171922,"(41.77550856174574, -87.593104171922)"
"262968",8985790,"01/27/2013 09:00:00 AM","034XX W 116TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1155598,1827424,2013,41.6822400226046,-87.7060559931268,"(41.68224002260461, -87.70605599312678)"
"262969",8986101,"01/27/2013 09:00:00 AM","041XX W GLADYS AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1148773,1897991,2013,41.8760209358497,-87.7292251246992,"(41.87602093584966, -87.72922512469916)"
"263242",8987750,"01/26/2013 10:30:00 PM","113XX S MAY ST","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1170738,1829248,2013,41.6869295232591,-87.6505816198446,"(41.68692952325905, -87.65058161984462)"
"263479",8985265,"01/26/2013 05:30:00 PM","031XX W ADDISON ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1154843,1923730,2013,41.9465315763399,-87.7062471578295,"(41.94653157633993, -87.70624715782945)"
"263597",8985623,"01/26/2013 02:25:00 PM","035XX W PALMER ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152272,1914351,2013,41.9208460726686,-87.7159456708992,"(41.92084607266855, -87.71594567089925)"
"263839",8985946,"01/26/2013 05:30:00 AM","048XX S INDIANA AVE","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1178379,1872884,2013,41.8065022650006,-87.6212872629378,"(41.80650226500059, -87.62128726293783)"
"263962",8984581,"01/26/2013 12:26:00 AM","048XX N SAWYER AVE","OFFENSE INVOLVING CHILDREN","CONTRIBUTE CRIM DELINQUENCY JUVENILE",1153802,1931845,2013,41.9688205062879,-87.7098565512083,"(41.96882050628787, -87.70985655120835)"
"263972",9015138,"01/26/2013 12:01:00 AM","085XX S MANISTEE AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1195938,1848675,2013,41.7396539536698,-87.5576888208574,"(41.739653953669766, -87.5576888208574)"
"264381",8993832,"01/25/2013 03:00:00 PM","040XX W HIRSCH ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1148962,1908969,2013,41.906142093269,-87.7282469333477,"(41.90614209326898, -87.72824693334768)"
"264417",8987302,"01/25/2013 02:30:00 PM","030XX W HARRISON ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1156128,1897250,2013,41.873842326274,-87.7022400215233,"(41.87384232627402, -87.70224002152325)"
"264893",8995652,"01/24/2013 09:16:00 PM","090XX S ESCANABA AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1196925,1845394,2013,41.7306261556777,-87.5541815082084,"(41.73062615567771, -87.5541815082084)"
"265261",8982580,"01/24/2013 01:30:00 PM","004XX N LAWNDALE AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1151604,1902657,2013,41.8887697883452,-87.7187079168922,"(41.88876978834518, -87.7187079168922)"
"265424",8984601,"01/24/2013 10:00:00 AM","058XX S PEORIA ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1171351,1865903,2013,41.7875025294179,-87.647267805147,"(41.78750252941787, -87.64726780514698)"
"265623",9142448,"01/24/2013 01:00:00 AM","023XX N LOREL AVE","OFFENSE INVOLVING CHILDREN","HARBOR RUNAWAY",1140365,1915245,2013,41.9235262031095,-87.759673119791,"(41.923526203109496, -87.75967311979105)"
"265656",9164766,"01/24/2013 12:00:00 AM","080XX S EAST END AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1189138,1851898,2013,41.7486636537513,-87.5824995226583,"(41.7486636537513, -87.58249952265825)"
"265756",8981522,"01/23/2013 09:00:00 PM","126XX S SAGINAW AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1196123,1821667,2013,41.6655367561743,-87.5579019914586,"(41.66553675617426, -87.55790199145858)"
"265773",8982755,"01/23/2013 08:30:00 PM","020XX N KOSTNER AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1146760,1913466,2013,41.9185246542549,-87.7362207747824,"(41.91852465425492, -87.73622077478244)"
"265851",8981436,"01/23/2013 06:50:00 PM","032XX N SPRINGFIELD AVE","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1149835,1921330,2013,41.9400448486446,-87.7247177813914,"(41.94004484864456, -87.72471778139145)"
"265859",8982482,"01/23/2013 06:35:00 PM","015XX E 73RD PL","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1187772,1856600,2013,41.7615989787006,-87.5873555669771,"(41.76159897870063, -87.58735556697714)"
"265883",8981219,"01/23/2013 06:00:00 PM","034XX W 63RD ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1154565,1862672,2013,41.7789872595125,-87.7089013654042,"(41.778987259512476, -87.7089013654042)"
"265938",8981619,"01/23/2013 04:51:00 PM","079XX S MICHIGAN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1178490,1852355,2013,41.7501660664742,-87.6215034126282,"(41.75016606647419, -87.62150341262816)"
"265954",8981235,"01/23/2013 04:30:00 PM","020XX N LAPORTE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1143099,1913093,2013,41.9175702629349,-87.7496810786744,"(41.91757026293487, -87.74968107867439)"
"266024",8984234,"01/23/2013 03:10:00 PM","093XX S STATE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1177979,1843015,2013,41.7245475413054,-87.6236581607919,"(41.72454754130543, -87.62365816079186)"
"266284",8980719,"01/23/2013 09:00:00 AM","020XX W PIERCE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1162720,1910206,2013,41.9092590819495,-87.6776738501327,"(41.90925908194954, -87.6776738501327)"
"266392",8981946,"01/23/2013 04:00:00 AM","002XX S HOYNE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1162485,1898816,2013,41.8780089384507,-87.6788562980907,"(41.87800893845071, -87.67885629809066)"
"266445",8992493,"01/23/2013 12:00:00 AM","010XX W 76TH ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1170927,1854470,2013,41.7561382610241,-87.6491559088567,"(41.75613826102414, -87.64915590885673)"
"266569",9006739,"01/22/2013 08:00:00 PM","013XX W 71ST ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1168447,1857638,2013,41.764885434343,-87.6581534542439,"(41.764885434342965, -87.65815345424394)"
"266739",8982467,"01/22/2013 04:00:00 PM","017XX N LONG AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1140079,1911337,2013,41.9128074655956,-87.7608198658268,"(41.91280746559557, -87.76081986582679)"
"266984",8979626,"01/22/2013 09:04:00 AM","053XX S ROCKWELL ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1159903,1869198,2013,41.7967874588617,-87.6891523829079,"(41.7967874588617, -87.68915238290788)"
"267129",9405252,"01/22/2013 12:00:00 AM","012XX S DAMEN AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1163201,1894244,2013,41.865447950794,-87.6763558061365,"(41.86544795079404, -87.67635580613653)"
"267365",8982960,"01/21/2013 05:00:00 PM","011XX N LECLAIRE AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1142197,1907023,2013,41.9009303073347,-87.7531459443529,"(41.9009303073347, -87.75314594435292)"
"267548",9002356,"01/21/2013 12:00:00 PM","088XX S MUSKEGON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1196586,1846865,2013,41.7346711159695,-87.5553746445002,"(41.73467111596953, -87.55537464450019)"
"267550",8978107,"01/21/2013 11:50:00 AM","057XX S CICERO AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1145610,1866346,2013,41.7892430737844,-87.7416389788442,"(41.789243073784405, -87.74163897884421)"
"267622",8978095,"01/21/2013 09:55:00 AM","051XX S WENTWORTH AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1175865,1871146,2013,41.801789811418,-87.6305598145946,"(41.80178981141801, -87.63055981459456)"
"267658",8977923,"01/21/2013 08:30:00 AM","113XX S AVENUE J","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1202515,1830199,2013,41.6887891800353,-87.534220568117,"(41.688789180035286, -87.53422056811696)"
"267796",8991913,"01/21/2013 12:00:00 AM","064XX S LANGLEY AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1181962,1862369,2013,41.7775659719016,-87.608471341237,"(41.777565971901645, -87.60847134123703)"
"267920",8989401,"01/20/2013 08:00:00 PM","035XX S ASHLAND AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1166200,1881465,2013,41.8303176600983,-87.6657110846599,"(41.830317660098295, -87.66571108465993)"
"268013",8978520,"01/20/2013 05:00:00 PM","063XX S COTTAGE GROVE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1182608,1863344,2013,41.7802264956708,-87.6060728969592,"(41.780226495670796, -87.60607289695918)"
"268048",8981450,"01/20/2013 03:30:00 PM","066XX S WASHTENAW AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1159557,1860576,2013,41.7731346057388,-87.6906575369191,"(41.77313460573876, -87.69065753691908)"
"268119",8980423,"01/20/2013 02:00:00 PM","078XX S JEFFERY BLVD","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1190931,1853583,2013,41.7532443183599,-87.5758750776127,"(41.753244318359855, -87.57587507761275)"
"268120",8982200,"01/20/2013 02:00:00 PM","015XX S KOSTNER AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1147340,1892225,2013,41.8602258884695,-87.7346342980359,"(41.86022588846952, -87.73463429803587)"
"268189",8978627,"01/20/2013 11:30:00 AM","043XX W WASHINGTON BLVD","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1147646,1900105,2013,41.8818436887537,-87.7333088449828,"(41.88184368875369, -87.73330884498282)"
"268534",8976888,"01/19/2013 10:30:00 PM","098XX S WINSTON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1168563,1839212,2013,41.7143193714736,-87.6582580633816,"(41.71431937147358, -87.65825806338157)"
"268636",8982904,"01/19/2013 08:00:00 PM","002XX S LAVERGNE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1143327,1898841,2013,41.8784568856819,-87.7491999058384,"(41.87845688568186, -87.7491999058384)"
"268769",8976646,"01/19/2013 05:15:00 PM","023XX N LOREL AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1140367,1915208,2013,41.9234246344278,-87.7596666804578,"(41.92342463442782, -87.75966668045783)"
"268830",8988283,"01/19/2013 04:00:00 PM","055XX N ARTESIAN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1159041,1936613,2013,41.9817978893035,-87.690461281161,"(41.98179788930346, -87.69046128116103)"
"268876",8976628,"01/19/2013 03:00:00 PM","072XX S CHAMPLAIN AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1181779,1857097,2013,41.7631033137303,-87.6093049146574,"(41.76310331373035, -87.60930491465743)"
"269048",9008258,"01/19/2013 11:00:00 AM","007XX W 48TH PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1172026,1872662,2013,41.8060351427455,-87.6445943156973,"(41.806035142745465, -87.6445943156973)"
"269064",8977808,"01/19/2013 10:37:00 AM","009XX S CLAREMONT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160826,1895668,2013,41.8694050876405,-87.6850350526717,"(41.86940508764046, -87.6850350526717)"
"269094",8976134,"01/19/2013 10:00:00 AM","055XX W GRAND AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1138769,1913443,2013,41.9186104636504,-87.7655813391919,"(41.91861046365038, -87.76558133919194)"
"269149",9054455,"01/19/2013 08:00:00 AM","012XX S DAMEN AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1163201,1894244,2013,41.865447950794,-87.6763558061365,"(41.86544795079404, -87.67635580613653)"
"269154",8979857,"01/19/2013 08:00:00 AM","080XX S LANGLEY AVE","OFFENSE INVOLVING CHILDREN","SEX ASSLT OF CHILD BY FAM MBR",1182335,1851717,2013,41.7483271700774,-87.6074334720898,"(41.748327170077445, -87.60743347208982)"
"269166",8978775,"01/19/2013 07:00:00 AM","058XX N WINTHROP AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1167842,1939146,2013,41.988562681259,-87.6580203377449,"(41.988562681258955, -87.65802033774492)"
"269624",8979988,"01/18/2013 07:00:00 PM","021XX N KOSTNER AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1146749,1913836,2013,41.9195401806206,-87.7362517253287,"(41.919540180620594, -87.73625172532871)"
"269745",8975375,"01/18/2013 04:45:00 PM","021XX W BERTEAU AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1161190,1927825,2013,41.957638685546,-87.6828032697138,"(41.95763868554597, -87.68280326971383)"
"269828",8978135,"01/18/2013 03:15:00 PM","009XX S CLAREMONT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160826,1895668,2013,41.8694050876405,-87.6850350526717,"(41.86940508764046, -87.6850350526717)"
"270486",8975902,"01/17/2013 07:00:00 PM","006XX E 83RD PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1182234,1849726,2013,41.7428659849639,-87.6078650762721,"(41.742865984963856, -87.60786507627208)"
"270568",8975642,"01/17/2013 05:00:00 PM","002XX W 94TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1176243,1842669,2013,41.7236371682463,-87.6300274304964,"(41.72363716824633, -87.63002743049637)"
"270682",8974108,"01/17/2013 02:45:00 PM","009XX S CLAREMONT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160826,1895668,2013,41.8694050876405,-87.6850350526717,"(41.86940508764046, -87.6850350526717)"
"271104",8986222,"01/17/2013 12:01:00 AM","079XX S MICHIGAN AVE","OFFENSE INVOLVING CHILDREN","SEX ASSLT OF CHILD BY FAM MBR",1178490,1852355,2013,41.7501660664742,-87.6215034126282,"(41.75016606647419, -87.62150341262816)"
"271114",9179525,"01/17/2013 12:00:00 AM","108XX S GREEN BAY AVE","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1200577,1833704,2013,41.6984563386148,-87.5411973227809,"(41.69845633861478, -87.54119732278086)"
"271266",8972709,"01/16/2013 08:00:00 PM","019XX W ALBION AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161966,1943891,2013,42.0017082183989,-87.6794995973694,"(42.00170821839885, -87.67949959736943)"
"271345",8975296,"01/16/2013 06:30:00 PM","047XX S ASHLAND AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1166424,1873487,2013,41.8084203875446,-87.6651168614815,"(41.80842038754459, -87.66511686148145)"
"271408",8987995,"01/16/2013 05:00:00 PM","023XX W 21ST ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1160947,1890051,2013,41.8539889782704,-87.6847466150544,"(41.85398897827043, -87.6847466150544)"
"271921",9089350,"01/16/2013 01:00:00 AM","074XX N OCONTO AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1127021,1949203,2013,42.0169450871137,-87.8079397129679,"(42.0169450871137, -87.80793971296791)"
"271952",8974240,"01/16/2013 12:00:00 AM","007XX W 61ST ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1172424,1864460,2013,41.7835192134478,-87.6433760389984,"(41.78351921344778, -87.64337603899844)"
"272112",8974064,"01/15/2013 08:00:00 PM","037XX W 13TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1151668,1893746,2013,41.8643157725515,-87.7187072257027,"(41.864315772551464, -87.71870722570273)"
"272274",8974510,"01/15/2013 04:30:00 PM","020XX W JARVIS AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161113,1948739,2013,42.0150290923185,-87.6825020794633,"(42.01502909231853, -87.68250207946328)"
"272405",8998285,"01/15/2013 02:00:00 PM","053XX W BERTEAU AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1139922,1927446,2013,41.9570150862958,-87.7610015718199,"(41.95701508629583, -87.76100157181993)"
"272771",8992593,"01/15/2013 12:01:00 AM","010XX W 32ND PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1169970,1883337,2013,41.8353733727986,-87.6518244097178,"(41.83537337279857, -87.65182440971783)"
"273000",8969324,"01/14/2013 06:30:00 PM","088XX S ESCANABA AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1196958,1847113,2013,41.7353424128276,-87.5540036016797,"(41.73534241282757, -87.55400360167972)"
"273092",8969147,"01/14/2013 04:00:00 PM","064XX S CLAREMONT AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1161888,1861923,2013,41.7767828424579,-87.6820752219831,"(41.77678284245789, -87.68207522198313)"
"273142",8969229,"01/14/2013 02:45:00 PM","098XX S EXCHANGE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1197421,1840476,2013,41.7171184089244,-87.5525279446516,"(41.71711840892438, -87.55252794465164)"
"273209",8972416,"01/14/2013 01:00:00 PM","038XX W 24TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1150965,1887821,2013,41.8480706410689,-87.7214429440828,"(41.84807064106887, -87.7214429440828)"
"273427",8977317,"01/14/2013 07:00:00 AM","061XX W MONTROSE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1134324,1928562,2013,41.9601782517708,-87.7815553930918,"(41.96017825177076, -87.78155539309185)"
"273604",8967828,"01/13/2013 09:10:00 PM","039XX W BARRY AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1149657,1920156,2013,41.9368267611126,-87.7254025922244,"(41.93682676111258, -87.7254025922244)"
"273699",8967657,"01/13/2013 07:00:00 PM","063XX S LECLAIRE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1143659,1861656,2013,41.7764095424439,-87.7489096627203,"(41.776409542443865, -87.7489096627203)"
"273732",8979506,"01/13/2013 06:00:00 PM","014XX W RASCHER AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165274,1936246,2013,41.9806601704958,-87.6675485979644,"(41.98066017049575, -87.66754859796437)"
"273738",8967645,"01/13/2013 06:00:00 PM","070XX S COTTAGE GROVE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1182739,1858330,2013,41.766464560837,-87.6057481498961,"(41.76646456083701, -87.60574814989612)"
"273771",8967583,"01/13/2013 05:00:00 PM","045XX N BROADWAY","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1168174,1930375,2013,41.9644876218419,-87.6570539003338,"(41.9644876218419, -87.65705390033384)"
"273787",8975464,"01/13/2013 04:30:00 PM","043XX N BROADWAY","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1168724,1929257,2013,41.961407862592,-87.6550642528834,"(41.96140786259205, -87.6550642528834)"
"273806",8967803,"01/13/2013 04:00:00 PM","022XX W HOMER ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161025,1913006,2013,41.9169778722325,-87.6838226246052,"(41.91697787223246, -87.68382262460518)"
"273988",8967761,"01/13/2013 11:00:00 AM","039XX S INDIANA AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1178206,1878971,2013,41.8232094421994,-87.6217368914043,"(41.82320944219941, -87.62173689140427)"
"274051",8967270,"01/13/2013 08:18:00 AM","055XX W WASHINGTON BLVD","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1139242,1900157,2013,41.8821434745806,-87.7641673252043,"(41.88214347458062, -87.76416732520428)"
"274225",8977615,"01/13/2013 12:00:00 AM","002XX N KILBOURN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1146383,1901179,2013,41.8848150070852,-87.7379192420353,"(41.88481500708517, -87.73791924203532)"
"274334",8967736,"01/12/2013 09:00:00 PM","017XX E 67TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1189095,1860864,2013,41.7732681658727,-87.5823702731035,"(41.77326816587267, -87.58237027310352)"
"274606",9179649,"01/12/2013 02:00:00 PM","023XX N CAMPBELL AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1159464,1915317,2013,41.923351722571,-87.6894939893862,"(41.923351722570956, -87.68949398938616)"
"274688",8966456,"01/12/2013 12:00:00 PM","005XX W MADISON ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1173100,1900352,2013,41.8819950870107,-87.6398352357719,"(41.88199508701071, -87.63983523577194)"
"274788",8967533,"01/12/2013 08:30:00 AM","024XX W BELMONT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1159318,1921220,2013,41.9395529618157,-87.6898676635244,"(41.93955296181571, -87.68986766352441)"
"275148",9056311,"01/11/2013 08:40:00 PM","066XX W DEVON AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1131064,1942117,2013,41.9974314559712,-87.793226707917,"(41.997431455971174, -87.79322670791699)"
"275174",8969099,"01/11/2013 08:00:00 PM","029XX W NELSON ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1156147,1920262,2013,41.9369888656452,-87.7015479905575,"(41.93698886564523, -87.70154799055749)"
"275201",8969452,"01/11/2013 07:30:00 PM","061XX W GIDDINGS ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1134361,1930866,2013,41.9665000004465,-87.7813647941908,"(41.96650000044645, -87.78136479419076)"
