"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1498476",7057052,"08/03/2009 03:15:00 PM","074XX S DORCHESTER AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1186787,1856012,2009,41.7600088358001,-87.5909842337678,"(41.760008835800114, -87.59098423376784)"
"1498645",7059531,"08/03/2009 12:20:00 PM","003XX S MICHIGAN AVE","SEX OFFENSE","PUBLIC INDECENCY",1177381,1898838,2009,41.8777445825463,-87.6241615639356,"(41.87774458254629, -87.62416156393564)"
"1498818",7056490,"08/03/2009 08:30:00 AM","069XX S MICHIGAN AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1178323,1858954,2009,41.7682782503593,-87.6219153922814,"(41.76827825035934, -87.62191539228144)"
"1498907",7056287,"08/03/2009 04:45:00 AM","027XX W WASHINGTON BLVD","SEX OFFENSE","PUBLIC INDECENCY",1157918,1900606,2009,41.8830152104195,-87.6955764172822,"(41.88301521041946, -87.6955764172822)"
"1499064",7063506,"08/03/2009 12:01:00 AM","035XX S DR MARTIN LUTHER KING JR DR","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1179347,1881844,2009,41.8310671661785,-87.6174632168581,"(41.83106716617853, -87.61746321685811)"
"1499126",7080756,"08/02/2009 11:30:00 PM","125XX S EMERALD AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1173559,1821797,2009,41.6664209537392,-87.6404737087988,"(41.66642095373923, -87.64047370879884)"
"1500300",7353667,"08/01/2009 10:30:00 PM","071XX S WENTWORTH AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1176232,1857743,2009,41.7650023346172,-87.6296161764948,"(41.765002334617215, -87.62961617649482)"
"1500432",7057155,"08/01/2009 08:30:00 PM","014XX N HARDING AVE","SEX OFFENSE","PUBLIC INDECENCY",1149748,1909165,2009,41.9066646859276,-87.7253545353907,"(41.90666468592763, -87.72535453539068)"
"1500514",7241118,"08/01/2009 07:00:00 PM","094XX S ASHLAND AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1167281,1842310,2009,41.7228482506613,-87.6628649189045,"(41.72284825066128, -87.66286491890455)"
"1500735",7816947,"08/01/2009 03:00:00 PM","100XX S AVENUE L","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",NA,NA,2009,NA,NA,""
"1500876",7054150,"08/01/2009 12:20:00 PM","017XX W HOWARD ST","SEX OFFENSE","PUBLIC INDECENCY",1163125,1950306,2009,42.0192867531691,-87.6750543248972,"(42.01928675316914, -87.6750543248972)"
"1500877",7166153,"08/01/2009 12:19:00 PM","001XX E PEARSON ST","SEX OFFENSE","BIGAMY",1177717,1906117,2009,41.8977109028662,-87.6227065406054,"(41.89771090286615, -87.62270654060539)"
"1501025",7172721,"08/01/2009 10:00:00 AM","016XX W CORNELIA AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1164480,1923334,2009,41.9452459959984,-87.6708357960101,"(41.94524599599843, -87.6708357960101)"
"1501093",7055155,"08/01/2009 08:30:00 AM","050XX S UNION AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1172448,1871421,2009,41.8026204211961,-87.6430831330315,"(41.80262042119614, -87.64308313303148)"
"1501146",7053765,"08/01/2009 06:40:00 AM","023XX W 87TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1162090,1846934,2009,41.7356466184529,-87.6817508710181,"(41.735646618452904, -87.68175087101811)"
